Date,NIFTY,ABB,ABFRL,ACC,ADANIENT,ADANIPORTS,ADANIPOWER,AIAENG,AJANTPHARM,AMARAJABAT,AMBUJACEM,APLLTD,APOLLOHOSP,APOLLOTYRE,ARVIND,ASHOKLEY,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BANKBARODA,BANKINDIA,BATAINDIA,BEL,BERGEPAINT,BHARATFIN,BHARATFORG,BHARTIARTL,BHEL,BIOCON,BOSCHLTD,BPCL,BRITANNIA,CADILAHC,CANBK,CASTROLIND,CENTRALBK,CENTURYTEX,CESC,CHOLAFIN,CIPLA,COALINDIA,COLPAL,CONCOR,COROMANDEL,CRISIL,CUMMINSIND,DABUR,DALMIABHA,DHFL,DISHTV,DIVISLAB,DLF,DRREDDY,EDELWEISS,EICHERMOT,EMAMILTD,ENGINERSIN,EXIDEIND,FEDERALBNK,FORTIS,GAIL,GLAXO,GLENMARK,GMRINFRA,GODREJCP,GODREJIND,GPPL,GRUH,GSKCONS,GSPL,HAVELLS,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HEXAWARE,HINDALCO,HINDPETRO,HINDUNILVR,HINDZINC,IBULHSGFIN,ICICIBANK,IDBI,IDEA,IGL,INDHOTEL,INDIANB,INDUSINDBK,INFRATEL,INFY,IOC,IPCALAB,IRB,ITC,JINDALSTEL,JSWENERGY,JSWSTEEL,JUBILANT,JUBLFOOD,KARURVYSYA,KOTAKBANK,L&TFH,LICHSGFIN,LT,LUPIN,M&M,M&MFIN,MANAPPURAM,MARICO,MARUTI,MCDOWELL-N,MINDTREE,MOTHERSUMI,MPHASIS,MRF,MUTHOOTFIN,NATCOPHARM,NATIONALUM,NAUKRI,NBCC,NHPC,NMDC,NTPC,OBEROIRLTY,OFSS,OIL,ONGC,PAGEIND,PCJEWELLER,PEL,PETRONET,PFC,PGHH,PIDILITIND,PIIND,PNB,POWERGRID,PRESTIGE,RAJESHEXPO,RAMCOCEM,RCOM,RECLTD,RELCAPITAL,RELIANCE,RELINFRA,RPOWER,SAIL,SBIN,SHREECEM,SIEMENS,SPARC,SRF,SRTRANSFIN,STAR,SUNPHARMA,SUNTV,SUZLON,SYNDIBANK,TATACHEM,TATACOMM,TATAGLOBAL,TATAMOTORS,TATAMTRDVR,TATAPOWER,TATASTEEL,TCS,TECHM,THERMAX,TITAN,TORNTPHARM,TORNTPOWER,TV18BRDCST,TVSMOTOR,UBL,ULTRACEMCO,UNIONBANK,UPL,VAKRANGEE,VEDL,VOLTAS,WELSPUNIND,WIPRO,WOCKPHARMA,YESBANK,ZEEL
23-Jan-15,8835.6,1296.4,124.3,1542.05,563.85,346.9,50.85,1138.6,959.94,849.4,252.5,477.85,1294.1,225.8,270.3,64.3,862.1,589.92,565.15,2441.5,1312.2,387.01,223.1,294.3,725.22,97.37,160.44,440.7,502.58,384.1,186.16,139.68,21834.25,225.03,1914.65,329.48,456.81,237.27,103.9,564.25,714.1,515.3,677.65,394.7,956.42,1139.56,294.85,2100.45,883,249.6,469.6,241.82,79.4,839.22,156.7,3349.6,70.05,15145.95,898.15,112.05,201.75,71.95,113.9,317.21,3343.05,724.25,16.48,550.1,314.55,204,306.85,5715.5,117.25,280.2,823.33,1290.1,1042.8,2862.8,221.95,144.8,128.29,965.3,166.05,585.85,336.97,75.8,168.85,94.1,111.01,211.45,857.35,368.5,1107.53,165.5,638.8,247.2,233.08,158.4,112.3,101.53,165.45,1394.35,112.13,692.65,70.8,486.1,1141.44,1489.45,655.62,251.8,33.2,179.32,3606.7,3524.95,657.3,211.17,363.2,38728.15,222.85,272.45,48.6,778.55,99.33,19.85,139.3,141.9,286,3322.15,414.9,232.65,11893.6,262.7,834.95,94.25,140.75,6120.8,569.8,510.8,207.15,149.55,260.05,159.6,339.85,82.2,159.07,400,443.45,484.25,64.8,78.15,327.45,11029.95,1039,332.41,955,1095.45,922.8,926.8,397.95,14.85,126.45,440.65,416.25,161.15,581.98,370.01,88.85,403.1,2503.6,695.19,1101.9,398.85,1143.25,174.15,35.2,306.45,1040.25,3147.9,251.4,358.05,66.81,205.4,256.75,34.2,300.9,1121.8,175.24,390.75
27-Jan-15,8910.5,1317.1,124.05,1528.7,561.3,345.15,50,1136,957.56,892.65,250.2,481.4,1349.15,230.9,270.55,66.1,890.5,588.83,592.1,2419.85,1375.4,416.95,222.95,291.55,720.05,103.05,161.54,452.25,508.15,394.2,188.03,138.46,23054.95,230.8,1914.35,330.28,457.34,236.69,101.7,568.7,709.2,520.2,707.05,382.65,963.22,1141.08,289.95,2117.05,897.1,248.75,474.1,243.15,78.95,844.25,157.9,3212.4,76.2,16089.25,934.6,111.8,198.75,72.6,113.2,314.36,3445.5,734.9,16.33,539.15,316.55,213.65,291.2,5701.4,122.9,276.3,808.17,1315.85,1074.05,2857.75,224.65,142.5,127.18,941.95,169.7,620.25,348.6,75.25,170.3,93.88,110.21,209.55,863.25,363.65,1068.25,165.55,636.4,253.3,240.22,159,114.95,101.65,170.25,1421.5,111.36,694.17,70.05,497,1161.91,1524.25,637.59,250.4,32.55,176.75,3687.9,3494.25,652.95,212.12,359.7,39944.6,221.95,273.76,47.7,796.15,98.4,19.65,141.15,143.15,285,3291.95,407.74,233.62,11875,253.3,835.35,95.2,141.38,6124.25,575.65,513.3,204.65,149.95,271.95,175.55,344.4,82,163.2,399.5,444.52,483.1,64.1,78.75,330.05,10848.7,1064.25,365.62,943.95,1101.65,920.3,914,402.2,15.25,125.45,440.15,407.25,159.4,597.9,376.7,89,398.4,2502.05,704.16,1137.25,400.65,1181.95,175.45,35.25,308.4,1038.3,3121.45,238.15,350.65,65.24,207.3,261.2,34.36,299.27,1144.25,176.57,389.95
28-Jan-15,8914.3,1333.75,121.85,1543.8,557.2,339.25,49.75,1159.75,1073.88,919.6,249.05,488.85,1421.5,226.85,271.9,68.15,910.25,589.08,590.6,2398.8,1450.4,432.26,223.55,291.35,721.22,103.17,166.43,437.1,507.48,373.6,186.26,138.68,23292.8,235.53,1913.75,331.99,463.72,233.2,101.75,556.85,712.3,539.6,703.55,383.8,961.2,1144.4,292.85,2109.95,907.45,251.75,486.05,236.4,79.8,869.58,163.05,3239.05,72.3,16340.25,929.2,111.4,198.05,72.55,113.4,314.1,3389.7,728.3,16.53,556.5,312.1,224.9,276.4,5626.1,122.1,268.45,829.7,1344.6,1058.35,2865.1,222.3,140.15,132.64,933.85,170.45,619.95,349.1,74.75,166.05,95.16,110.59,209.85,868.75,379.85,1072.28,169.07,644,267.1,241.65,155.1,117.15,99.5,169.05,1425.75,113.01,675.58,69.05,494.35,1132.8,1515.5,633.67,249.3,33.7,176.6,3725.8,3464.05,646.92,207.3,361.95,39729.55,221.6,272.02,46.2,811.95,104.82,20.05,140.95,142.85,283.95,3256.5,421.57,236.05,11869.6,260.05,846.6,94.88,146.32,6189.35,575.1,507.3,206.7,149.45,276.3,170.35,350.5,79.65,170.35,395.72,453.42,481.05,63,78.25,334.6,11057.65,1056.3,380.27,974.65,1158.85,911.7,909.75,404.5,16.15,124.15,440.85,403.45,158.75,582.72,362.29,88,391.15,2539.6,718.34,1189.45,433.25,1211.95,173.45,35.3,312,999.5,3139.75,226.55,354.25,66.06,201.15,273.95,35.13,303.63,1142.9,176.76,387.3
29-Jan-15,8952.35,1306.25,121.15,1582.95,583.4,344.15,51.6,1138,1028.24,895,255.95,478.75,1359.35,234.95,295,65.95,881.3,610.78,599.5,2404.7,1460.25,412.84,217.15,280.8,730.47,101.3,165.72,426.85,521.17,375.8,192.03,138.58,23437.2,244.74,1908.35,332.07,458.51,232.43,103.85,570.55,727.6,561.75,697.45,374.95,944.45,1112.76,289.25,2047.7,892,258.4,502.05,238.8,80.85,884.15,166.65,3363.3,72.3,16478.85,917.7,109.82,193.8,72.13,116.2,317.33,3444.55,719.05,16.97,545.03,315.05,208.55,268.2,5625.25,120.25,263.1,824.47,1315.55,1095,2876.5,220.35,142.4,141.4,941.6,174.7,593.55,345.69,72.75,159.45,94.04,112.13,198.85,876.05,373.6,1072.75,174.18,637.4,270.3,246.92,157.4,119.85,99.72,175.95,1417.4,111.94,665.7,68.7,490.35,1149.84,1554.55,624.28,245.25,33.2,175.9,3688.8,3497.9,652.63,201.58,361.1,39901.5,219.7,273.11,44.8,870.35,105.21,19.7,140.15,141.85,281.55,3341.9,413.51,234.72,11653.4,254.5,836.55,93.85,148,6330.25,575.9,486.15,199.1,148.8,286.25,172.45,362.75,78.7,170.13,391.68,464.7,479.5,63.45,78.7,327,10894.9,1055.95,346.85,963.7,1159.9,899.65,919.8,414.85,16.5,121.9,450.25,411.4,158.25,592.02,360.51,88.15,390.4,2544.65,726.1,1181.85,441.8,1138.4,170.55,35.35,310.1,988.1,3162.75,215.95,365.2,66.24,201.45,276,35.88,301.35,1182.4,174.85,386.05
30-Jan-15,8808.9,1283.9,122.5,1560.45,627.3,341.05,51.95,1137.5,1021.9,860.45,248.75,470.1,1313.55,242.55,290.75,65.7,857.75,623.88,588.1,2391.7,1447.55,405.06,193.15,266.25,711.53,101.04,163.47,436,517.22,373.7,194.6,140.24,23824.3,249.74,1889,327.67,431.63,229.43,104.85,574.25,731.3,543.1,695.75,360.85,937.78,1118.8,289.9,2099.55,891.7,256.25,480.05,235.38,79.35,871.17,169.9,3233.25,69.45,16275.9,919.75,108.25,186.05,70.93,114,317.25,3390.2,719.15,18.93,530.6,310.75,206.2,275.1,5623.95,118.8,258.45,895.88,1262.5,1077.35,2865.5,225.65,139.7,146.14,932.55,175,588.7,327.88,70.8,154.85,92.92,113.26,185.75,870.2,361.85,1070.95,173.65,638.3,269.35,245.82,158.65,121.05,97.75,172.7,1390.05,111,661.1,68.85,478.5,1134.27,1585.3,609.02,255.25,31.9,180.4,3647.35,3451.35,660.55,200.69,362.55,40036.9,211.15,276.22,45.3,849.45,106.59,19.25,141.5,143.65,283.25,3397.35,400.88,234.35,11794.95,270.65,833.85,89.93,149.23,6263.7,570.7,500.95,189.65,148,275.1,169.9,363.6,79.6,166.55,408.45,457.63,508.25,65.1,77.15,308.95,10969.7,1042.15,325.8,949.65,1142.35,932.45,917.75,407.45,16.2,117.15,456.65,410.5,158.7,578.71,360.31,90.5,390.45,2482.05,717.13,1145.2,430.6,1099.7,171.75,35.05,308.2,975.05,3140.35,209.15,368.35,66.14,201.95,268.6,38.33,303.27,1207.9,172.49,376.75
02-Feb-15,8797.4,1259.95,125.35,1524.95,654.8,335.9,51.75,1119.35,1015.82,893.25,249.25,473.1,1349.35,243.15,283.6,66.05,808.1,632.08,617.3,2349.3,1509.3,416.01,187.85,273.8,694.08,103.61,159.19,440,532.97,359.3,196,142.74,24974.55,249.67,1900.1,322.16,442.93,227.62,103.9,577,733.55,541.05,695.5,355.1,919.53,1117.96,282.95,2086.15,881.5,261.65,481.95,240.5,80.45,844.9,172.95,3139.1,71.3,16561.75,923,109.22,195.05,72.4,114.35,322.5,3383.2,716.35,19.62,535.7,312.35,211.05,267.1,5611.6,117.5,250.25,945.5,1269.3,1081.6,2833.2,238.2,145.25,139.66,908,173.8,595.05,319.83,71.95,154,92.81,113.91,186.55,874.55,370.1,1068.43,169.98,637.15,269.3,240.55,154.75,124.4,99.7,170.25,1401.75,109.82,676.17,70.8,479.9,1157.31,1554.7,597.51,248.5,34,180.25,3669.45,3261.8,665.3,198.82,348,40218.25,215.05,273.05,45.9,809.5,108.03,19.55,141.35,142.05,279.05,3396.75,399.94,233.35,11805.2,276.2,836.85,90.32,154.93,6311.45,544.95,505.3,191.8,147.85,263.35,174,366.1,80.55,172.6,411.51,454.02,517.25,66.05,75.55,307.5,10897.75,1096.6,358.37,964.9,1158.9,932.45,929.1,409.9,16.65,120,463.4,409.2,163.6,585.98,353.08,91.15,383.85,2514.2,723.76,1141,433.2,1134.6,174.95,35.3,285.25,976.45,3087.05,209.45,393.8,64.96,198.2,266.25,38.98,312.55,1209.2,166.44,371.75
03-Feb-15,8756.55,1264.15,123.4,1508.6,641.6,327.8,49.85,1147.25,996.78,917.5,245.05,483.3,1296.75,238.55,300.15,64.9,814.7,612.1,586.6,2260.75,1468.45,417.23,185.05,261.15,687.22,108.99,153.87,430.15,546.22,371.55,198.17,143.96,24530.35,242.59,1924.25,308.35,427.98,229.74,106.3,557.95,712.3,567,677.4,356.65,923.47,1116.08,270.7,2118.5,903.3,265.85,500,253.9,82.05,829.95,170.1,3087.15,70.45,16323.6,940.6,108.03,197.55,71.55,113.2,325.58,3337.4,706.4,18.79,541.85,321.4,206.55,267.8,5647.6,117.25,247.65,950.13,1230.15,1064.1,2812.4,234.55,146.45,133.16,910.85,173.55,603.45,315.06,69.45,154.1,92.68,114,182.3,861.35,376.3,1060.45,165.38,619.4,269.75,244.16,152.1,112.85,98.55,172.15,1388.1,108.89,653.15,69,470.7,1148.91,1546.35,577.3,257.45,33.25,174.85,3607.85,3369.7,647.83,199.11,340.35,40623.4,208.1,276.5,46.75,793.95,106.32,19.9,141.45,144,278.45,3400.75,398.51,239.75,11997.45,269.35,829.15,90.78,143.48,6301.5,540.85,501.25,176.85,147.2,267.75,169.8,355.75,77.5,168.2,405.46,468.8,500.8,64.45,73.65,300.3,10848.3,1110.4,370.29,979.5,1173.1,907.2,941.25,415.15,17.1,117,460.25,414.7,160.45,596.66,354.72,87.35,381.1,2558.25,729.79,1153.4,432.3,1135.3,173.1,34.6,285.25,983.1,3107.55,205,416.3,64.7,210.7,269.6,37.22,310.77,1181.7,161.43,373.1
04-Feb-15,8723.7,1267.85,122.95,1495.85,648.3,321.25,50.15,1140.1,984.5,922.15,248.75,430.25,1309.5,231.2,292,63.9,803.85,604.9,558.6,2245.3,1471.35,410.72,184.9,257.05,681.1,107.56,155.33,414.8,541.88,368.95,190.1,144.48,23554.4,240.45,1894.1,304.73,441.32,227.25,106.7,531.55,702.75,555.25,678,366.05,910.88,1112.72,275.5,2129.8,914.2,267.65,488.85,249.23,80.3,818.03,173.35,3096.9,71.4,15919.5,923.8,111.78,193,70.05,112.55,323.78,3349.45,730.05,19.13,512.78,307.4,217.65,265.2,5678.05,119.25,250.65,950.17,1232.45,1067.7,2829.5,234,152.4,133.77,899.9,176.05,597.9,313.29,68.55,154.1,93.67,115.22,181.6,863.3,377.55,1071.43,167.6,627.5,259.3,245.19,153.8,107.65,99.5,156.35,1347.2,107.42,645.75,68.2,455.65,1126.16,1579.65,582.95,261.35,34.4,177.95,3557.55,3376.75,660.1,194.39,347.3,40056.3,209.75,272.56,48.4,797.5,103.73,20,140,142.8,279.95,3412.25,411.56,245.82,11911.1,261.85,829.05,92.93,140.6,6266.6,538.45,494.75,177.1,146.25,262.8,169.8,352.35,77.7,165.48,408.11,464.4,497.8,64.2,74.1,293.05,10688.25,1095.95,361.01,998.2,1140.85,908.05,958.95,413.95,17.5,117.75,468.95,415.95,158.55,584.89,351.45,90.1,389.2,2514.3,713.06,1122.15,430.05,1124.85,172.35,33.65,294.4,992.15,3096.9,200.5,429.6,64.39,216.6,276.4,36.86,309.6,1284.8,160.47,365.2
05-Feb-15,8711.7,1265.45,122.2,1504.55,622.85,312.2,47.45,1091.5,974.52,910.7,247.55,434.85,1294.65,226.85,287.55,62.45,810.85,575.42,565.9,2245.3,1476.2,413.05,177.55,249.45,680.35,105.7,155.87,415.7,544.03,364.7,184.66,142.11,23629.45,250.13,1853.5,292.09,418.38,224.74,105.9,525,672.25,546.65,662.4,369.9,928.85,1095.56,278.95,2099.95,902.75,267.9,470.45,248.48,77.85,811,169.4,3072.05,66.55,15837.55,918.1,108.53,191.65,68.53,113.2,317.92,3301.55,742.1,17.76,539.22,305.35,207.65,260.25,5598.2,121.2,249,986.33,1246.45,1076.5,2847.3,233.2,148.05,134.44,909.05,173.9,584.45,305.06,65.75,154.25,92.39,114.66,179.95,865.4,376.8,1096.9,167.32,630.2,254.5,246.06,146.3,104.65,97.65,163.15,1431.95,107.78,643.95,67.05,459.95,1122.16,1578.3,567.91,256,35.1,178.35,3522.7,3390.85,667.92,194.04,354.35,39729.1,214.3,273.3,48.55,803.05,101.56,20.05,138.25,140.15,278.5,3300.2,405.04,237.89,11800.35,270.55,837.85,92.07,139.75,6255.4,536.55,504.9,171.4,143.65,257.7,166.45,338.3,72.25,160.75,389.67,461.85,469.8,60.65,74,290.8,11001.85,1094,347,979.1,1157.15,897.35,959.55,404.7,17.05,113.85,462.45,407.2,154.75,582.72,352.84,83.3,379.25,2552.4,716.94,1123.15,417.8,1107.1,170.1,32.5,293.5,953.45,3064.1,193.35,417.95,63.77,207.8,262.85,37.9,319.13,1237.75,161.57,360.65
06-Feb-15,8661.05,1280.45,120.15,1507.2,627.35,300.2,47.1,1069.15,999.3,886.8,248.25,421.65,1263.3,213.65,283.1,60.9,797.65,554.47,563.15,2223.3,1469,404.25,175.95,247.2,680.95,103.19,150.26,418.9,528.85,368.25,176.19,139.31,23039.9,243.77,1879.15,293.37,403.97,233.16,104.55,505.9,683.45,550.55,655.05,364,936.03,1089.24,272,2041,899.6,273.45,453.35,237.65,78.15,802.22,163.45,3044.3,67.05,15587.75,895.6,106.4,184.5,69.82,114,314.63,3295.95,740.2,17.31,561.28,303.9,204.3,254.85,5676.05,117.1,244.4,977.35,1280.55,1053.5,2776.3,230.55,147.3,129.62,905.75,169.85,586.45,299.38,65.8,155.05,91.92,113.16,177.8,845.3,378.25,1115.25,163.77,614.95,260.45,249.12,142.05,102.15,96.08,161.1,1475.75,108.26,633.45,66.55,452.05,1122.93,1567.7,553.49,251.85,34.55,176.3,3502.6,3370.8,679.35,190.46,352.25,38837.4,213.7,273.73,49.25,804.25,97.7,20,141.05,140,274.25,3318.15,410.25,234.12,11644.05,245,833.85,92.1,141.63,6323.3,534.3,496,170.45,143.45,257.4,164.3,339.1,70.75,163.93,385.63,454.95,458.8,59.95,73.65,290.3,11073.05,1108,328.78,944.55,1140.1,865.95,926.85,381.05,16.7,113,448.75,394.55,152.4,553.44,333.98,82.1,368.65,2575.75,715.09,1113.9,416.7,1078.65,165.4,32.55,293.6,954.25,3008.35,190.2,428.35,64,210.6,265.3,37.76,321.63,1235.55,162.16,361.55
09-Feb-15,8526.35,1268.1,118,1508.85,609.2,300.15,46.4,1045.4,1001.48,864.55,246,404.5,1232.4,187.1,280.95,57.35,803.65,523.75,553.6,2269.15,1449.55,400.7,173.45,232.7,665.2,100.04,143.91,404.35,536.97,356.1,172.45,139.31,22358.7,237.39,1882.15,295.08,391.01,231.32,103.9,494.9,660.15,534.95,629.65,360.65,917.78,1078.44,272.35,2019.2,890.3,261.05,431.1,233.15,76.95,809.2,157.1,3099.1,65.35,15115.55,935.65,104.43,177,70.35,113.85,300.08,3287.95,732.25,16.63,547.58,292.15,198.45,249.45,5655.25,116.5,246.85,997.15,1271.95,1040.1,2728.8,237.7,146.55,127.66,900.15,174,574.7,290.93,64.3,153.9,90.8,112.37,175.6,825.15,373,1124.45,159.77,639.15,257.25,245.39,141.95,105.7,93.61,158.5,1456.25,107.93,633.13,65.8,448.15,1048.82,1546.15,535.99,250.65,34.95,176.2,3411.3,3383.45,685.95,194.73,345.55,37290.1,214.35,273.13,48.6,806.35,85.88,19.85,140.25,138.8,270.6,3277,407.25,237.69,11265.8,241,849.65,90.97,138.57,6251.45,542.8,502.55,166.7,141.45,261.05,165.75,329.15,67.7,157.95,368.95,448.35,419.35,56.55,71.15,279.5,11066.7,1106.1,335.49,947.25,1147.5,833.05,941.45,416.9,17.55,108.1,452.5,386.9,149.55,536.68,326.25,80.05,347.45,2512.9,705.11,1101.4,412.25,1101.2,164.6,33.7,294.05,928.2,2962.75,177.55,413.6,64.52,200.8,253.25,37.05,323.9,1315.2,159.31,351.8
10-Feb-15,8565.55,1363.95,118.2,1562.65,634.95,317.85,46.75,1030.95,1003.26,837.85,249.6,406.35,1215.25,181.85,287,60.85,822.2,516.4,554.1,2267.95,1436.5,400.38,176.4,236.45,661.63,101.07,149.62,414.45,546.2,356.15,174.42,139.41,23014.85,232.88,1933.25,302.71,387.8,230.83,104.6,485.5,675.65,544.8,640.15,368.15,916.45,1122.2,274.75,2017.95,897.5,270.5,444.35,244.3,78.4,815.72,157.55,3130.5,62.95,15133.15,955.25,104.6,174.2,68.85,116.15,307.5,3322.55,747.2,16.38,531.2,308.1,212.8,251,5690.85,116.2,249.85,966.67,1246.15,1054.45,2720.15,241.35,149.2,129.55,887.75,178,580.5,300.92,65,150.8,86.12,110.45,178.45,840.8,369.8,1139.15,155.48,651.35,253.35,246.72,142.7,107.2,93.86,158.9,1523.7,109.82,642.88,64.85,456.65,1048.32,1562.95,548.89,250.95,34.5,176,3393.85,3313.45,682.22,204.85,347.45,36648.95,214.55,287.3,49.55,815.8,87.96,19.8,139.9,137.15,274.6,3269.85,398.14,236.55,11463,237.1,828.25,91.8,142.3,6603,551.45,495.8,166.2,145.1,260.05,163.8,336.5,68.4,162.32,366.18,441,421.35,56.35,69.7,287.3,11002.7,1146.75,329.97,989.4,1146.25,825.35,919.55,421.45,17.55,104.4,458.1,384.65,151.55,557.89,333.09,81.3,357.75,2441.15,690.63,1092.25,425.2,1140.4,167.2,33.2,295.4,934.55,2966.2,180.4,424.65,64.65,206.35,258.7,36.95,321.3,1356.85,163.56,350
11-Feb-15,8627.4,1359.8,117.75,1552.6,661.5,326.1,49.4,1040.4,1001.66,839.7,250.85,420.55,1277.5,179.65,297.05,64.3,840.75,552.63,569.25,2280.6,1410.3,411.24,180.95,241.3,645.42,105.89,155.87,422.8,570.5,356.1,170.39,143.52,23708.1,237.75,1929.7,300.81,393.3,237.94,104.8,499.9,716.8,544.3,636.45,372.1,925.4,1128.92,273.15,2045.3,899.35,272,460.65,247.55,79.35,819.28,158.4,3152.4,63.35,16141.3,997.55,105.38,177.6,69.88,139.35,307.31,3295.55,748.9,17.66,557.33,309.65,214.65,268.3,5696.85,119.6,260.5,977.85,1245.8,1058.4,2753.35,248.6,149.85,132.87,900.3,182.7,585.25,304.24,66.8,151.8,85.95,109.51,181.8,855.5,360.95,1142.43,159.02,655.2,262.95,247.56,151.2,111.5,97.78,157,1547.8,109.07,649.35,66.05,458.7,1075.67,1590.5,545.62,253.25,34.9,177.15,3454.75,3306.35,696.53,205.94,346.45,37877.25,207.85,287.05,49.5,804.5,89.76,20.05,139.4,140.15,275.7,3304.75,398.21,230.08,11709.1,241.8,840.45,94.82,140.52,6766.05,568.55,499.55,168.8,145.75,266.55,166.2,329.95,70.35,162.98,374.54,450.35,421.9,57.8,73.2,285.95,11084.75,1171.2,343.13,933.2,1158.85,853.45,925.85,433.1,17.75,114.95,470.25,397.05,154.35,552.75,335.51,82.15,365,2459.9,710.44,1090.7,426.25,1142.9,167.3,32.9,301.1,963.1,3008,179.7,435.65,63.9,208.25,264.7,36.93,319.2,1441.2,165.31,345.5
12-Feb-15,8711.55,1361.8,118.15,1595.2,684.35,336.6,51.95,1031.75,1006.72,855.65,259.7,426,1295.15,183.4,311.4,67.2,823.75,561.95,578.75,2262.45,1499.05,412.63,180.8,227.4,625.7,111.61,150.58,433,591.08,352.7,178.56,142.18,25361.3,235.4,1967.5,309.04,389.5,240.17,104.85,514.6,687.1,570.05,660.65,368.75,931.42,1150.72,282.4,2098.75,902.35,267.15,458.4,246.35,79.55,822.15,158.75,3331.2,68.8,16417.95,1002.1,106.47,177.95,70.35,137.3,316.99,3253.4,747.15,18.05,573.2,314.85,214.2,273.5,5724.8,122.95,261.85,992.2,1253.25,1076,2807.55,257.3,152.8,132.7,887.8,174.65,591.45,308.29,66.45,153.3,85.81,108.72,182.8,869.95,364.1,1155.6,157.7,670.15,259.3,247.06,146.75,112.8,97.18,155.25,1624.7,108.58,648.3,66.85,468.35,1100.58,1617.7,546.13,256.6,34.8,175.73,3551.9,3379.5,714.45,207.76,344.95,40755.25,208.5,280.48,49.8,812.35,89.19,20.75,140.25,142.1,278.4,3345.45,398.74,231.08,11770.6,238.75,833.1,95.25,141.18,6939.1,578.1,514.5,166.15,150.25,273.1,166.9,323.7,71.15,162.52,393.91,454.58,441.65,59.2,73.3,284.3,11114.45,1191.4,377.19,944.1,1212.15,873.5,923.6,432.9,19.2,113.4,471.8,413.45,155.2,555.62,334.87,83.9,365.3,2462.15,727.33,1159.25,425.75,1151.5,170.7,33.1,304.85,974.2,3035.1,178.4,442.15,63.95,212.65,257.1,36.9,323.4,1496.1,167.82,361.2
13-Feb-15,8805.5,1375.8,120.8,1625.05,671.9,335.35,50.95,1045.35,1078.82,886.5,265.1,424.05,1297.4,182.7,313.25,67,826.75,559.4,581.1,2260.8,1510.85,418.44,182.95,235.5,628.3,109.59,152.51,438.55,594.08,355,172.99,152.29,24946.45,241.75,2022.9,319.13,405.72,240.27,107,520.1,696.25,563.95,667.25,377.85,955.25,1130,286.05,2102.2,909.75,272.25,468.7,252.5,81.95,826.5,155.2,3343.95,69.1,16267.4,1016.8,106.05,176.35,69.97,138.9,303.15,3266.4,766.4,18.05,588.92,328.05,210.6,277,5808.75,120.8,269.7,996.47,1268.65,1065.8,2852.9,258.75,153.55,139.04,892.8,176,610.75,312.56,67.35,154.65,85.48,107.36,186.2,875.35,358.85,1148.05,155.13,680.85,257.75,252.16,152.25,114.2,98.6,153.3,1623.1,110.75,654.75,66.95,470.15,1108.65,1679.45,574.09,262.45,35.6,177.43,3616.95,3420.3,725.42,208.59,357.8,40585.5,210.65,280.5,48.65,814.8,88.74,20.9,142.35,143.25,273.15,3443.4,375.15,226.48,11766.85,234.8,857.3,93.8,137.35,6897.2,573.8,573.95,167.65,151.5,277.7,169.45,326.35,72.05,162.85,389.25,458.75,446.7,59.2,75.15,306.95,11299.8,1203.7,384.39,938.8,1260,876.2,940.55,437.7,19.2,118,466.55,410.05,157.4,559.33,342.39,84.4,366.55,2538.75,721.64,1205.55,426.7,1148.9,170.75,35,307.85,1010.3,3112.5,181.55,429.6,63.87,212.2,256.25,36.04,330.35,1520.25,167.01,363.9
16-Feb-15,8809.35,1441.75,121.05,1614.45,663,331.25,50.5,1033.1,1113.1,881.25,266.2,427.4,1298.65,186.95,307.2,66.2,834.15,551.72,570.3,2261.85,1483.5,430.63,182.75,235.15,643.17,110.8,153.33,429.4,587.63,361.35,173.12,148.44,25604.1,242.07,2034.2,322.67,399.78,233.83,107.65,528.2,610.85,557.9,671.55,377.05,959.03,1128.48,287.6,2125.95,899.15,266.85,474.1,252.32,81.15,820.38,155.5,3351.25,67.45,16051.1,1028.4,105.85,180.25,69.5,138.05,304.5,3247.6,770.5,17.95,585.38,323.6,210.45,280.75,5787.4,116.9,267.15,992.42,1288,1067.55,2805,255.35,150.95,132.62,907,181.35,616.05,307.29,68.65,158.05,85.33,104.32,185.05,862.9,370.25,1139.38,158.98,692.65,253.3,259.86,152.15,112.3,99.12,150.25,1635.8,109.03,646.22,67.1,462.65,1099.52,1662.25,582.71,261.75,34.7,176.63,3572.1,3323.6,741.53,205.45,366.9,40994.65,212.95,280.85,47.75,819.85,87.87,20.65,146,144,267.15,3353.55,374.25,227.08,11760.05,235,849.05,91.45,140.85,7081.35,579,560.3,166.65,152.75,265.5,174.05,326.85,75.1,169.18,381.81,451.4,450.6,60,74.95,306.7,11062.35,1233.9,375.5,934.95,1221.4,890.6,914.75,430.9,23,117.75,458.55,402.75,155.15,567.83,347.09,84.1,369.8,2584.8,724.89,1207,417.5,1131.75,171.7,35.15,302.45,967.35,3078.8,179.3,426.45,64.88,211.55,249.55,35.64,330.75,1533.5,163.13,360.3
